(User 88803 , Product 22577 , Rating 0.0)
(User 16240 , Product 27230 , Rating 1.0)
(User 16240 , Product 24785 , Rating 5.0)
(User 16240 , Product 7343 , Rating 8.0)
(User 16240 , Product 22738 , Rating 3.0)
(User 16240 , Product 61358 , Rating 7.0)
(User 16240 , Product 41017 , Rating 2.0)
(User 16240 , Product 71562 , Rating 9.0)
(User 16240 , Product 88273 , Rating 0.0)
(User 16240 , Product 40001 , Rating 3.0)
(User 16240 , Product 73832 , Rating 1.0)
(User 16240 , Product 35113 , Rating 1.0)
(User 16240 , Product 22413 , Rating 2.0)
(User 16240 , Product 91484 , Rating 3.0)
(User 16240 , Product 42251 , Rating 5.0)
(User 16240 , Product 70240 , Rating 1.0)
(User 16240 , Product 16062 , Rating 8.0)
(User 16240 , Product 43306 , Rating 1.0)
(User 16240 , Product 23634 , Rating 1.0)
(User 16240 , Product 14247 , Rating 9.0)
(User 16240 , Product 5871 , Rating 0.0)
(User 74688 , Product 22577 , Rating 2.0)
(User 74688 , Product 66545 , Rating 2.0)
(User 74688 , Product 22740 , Rating 3.0)
(User 74688 , Product 98857 , Rating 2.0)
(User 74688 , Product 71480 , Rating 2.0)
(User 74688 , Product 32183 , Rating 0.0)
(User 74688 , Product 91736 , Rating 7.0)
(User 74688 , Product 2114 , Rating 0.0)
(User 74688 , Product 1208 , Rating 2.0)
(User 74688 , Product 55213 , Rating 0.0)
(User 74688 , Product 70261 , Rating 0.0)
(User 74688 , Product 63058 , Rating 4.0)
(User 74688 , Product 13634 , Rating 6.0)
(User 74688 , Product 44833 , Rating 7.0)
(User 74688 , Product 18044 , Rating 8.0)
(User 74688 , Product 60734 , Rating 7.0)
(User 74688 , Product 20400 , Rating 0.0)
(User 74688 , Product 41232 , Rating 7.0)
(User 74688 , Product 33235 , Rating 2.0)
(User 74688 , Product 33572 , Rating 7.0)
(User 74688 , Product 32382 , Rating 1.0)
(User 74688 , Product 11035 , Rating 2.0)
(User 74688 , Product 48236 , Rating 9.0)
(User 74688 , Product 86102 , Rating 1.0)
(User 74688 , Product 16430 , Rating 2.0)
(User 74688 , Product 77374 , Rating 3.0)
(User 74688 , Product 71342 , Rating 7.0)
(User 74688 , Product 5351 , Rating 1.0)
(User 74688 , Product 1855 , Rating 1.0)
(User 74688 , Product 84017 , Rating 1.0)
(User 74688 , Product 98071 , Rating 1.0)
(User 74688 , Product 18413 , Rating 5.0)
(User 74688 , Product 17868 , Rating 0.0)
(User 74688 , Product 2811 , Rating 1.0)
(User 74688 , Product 60440 , Rating 1.0)
(User 74688 , Product 1785 , Rating 2.0)
(User 74688 , Product 38851 , Rating 9.0)
(User 74688 , Product 60751 , Rating 0.0)
(User 74688 , Product 66611 , Rating 8.0)
(User 74688 , Product 73287 , Rating 2.0)
(User 74688 , Product 8242 , Rating 3.0)
(User 74688 , Product 57877 , Rating 3.0)
(User 74688 , Product 36848 , Rating 3.0)
(User 74688 , Product 88523 , Rating 2.0)
(User 74688 , Product 43232 , Rating 4.0)
(User 74688 , Product 80772 , Rating 9.0)
(User 74688 , Product 58577 , Rating 7.0)
(User 74688 , Product 27230 , Rating 2.0)
(User 74688 , Product 45000 , Rating 0.0)
(User 74688 , Product 72533 , Rating 3.0)
(User 74688 , Product 24785 , Rating 10.0)
(User 74688 , Product 7343 , Rating 6.0)
(User 74688 , Product 75554 , Rating 0.0)
(User 74688 , Product 22738 , Rating 6.0)
(User 74688 , Product 61358 , Rating 9.0)
(User 74688 , Product 55240 , Rating 4.0)
(User 74688 , Product 71562 , Rating 10.0)
(User 74688 , Product 88273 , Rating 2.0)
(User 74688 , Product 40001 , Rating 3.0)
(User 74688 , Product 73832 , Rating 0.0)
(User 74688 , Product 35113 , Rating 2.0)
(User 74688 , Product 22413 , Rating 0.0)
(User 74688 , Product 91484 , Rating 2.0)
(User 74688 , Product 53140 , Rating 0.0)
(User 74688 , Product 70240 , Rating 4.0)
(User 74688 , Product 16062 , Rating 8.0)
(User 74688 , Product 43306 , Rating 1.0)
(User 74688 , Product 14247 , Rating 8.0)
(User 14186 , Product 66545 , Rating 3.0)
(User 14186 , Product 20520 , Rating 3.0)
(User 14186 , Product 91820 , Rating 6.0)
(User 14186 , Product 98857 , Rating 5.0)
(User 14186 , Product 40821 , Rating 4.0)
(User 14186 , Product 91736 , Rating 3.0)
(User 14186 , Product 2114 , Rating 6.0)
(User 14186 , Product 1208 , Rating 8.0)
(User 14186 , Product 13634 , Rating 6.0)
(User 14186 , Product 75721 , Rating 4.0)
(User 14186 , Product 85457 , Rating 1.0)
(User 14186 , Product 44833 , Rating 9.0)
(User 14186 , Product 18044 , Rating 7.0)
(User 14186 , Product 33235 , Rating 0.0)
(User 14186 , Product 33572 , Rating 6.0)
(User 14186 , Product 55546 , Rating 5.0)
(User 14186 , Product 52157 , Rating 1.0)
(User 14186 , Product 81635 , Rating 2.0)
(User 14186 , Product 55882 , Rating 8.0)
(User 14186 , Product 48236 , Rating 7.0)
(User 14186 , Product 86102 , Rating 6.0)
(User 14186 , Product 16430 , Rating 2.0)
(User 14186 , Product 77374 , Rating 3.0)
(User 14186 , Product 71342 , Rating 8.0)
(User 14186 , Product 42484 , Rating 2.0)
(User 14186 , Product 23266 , Rating 9.0)
(User 14186 , Product 81328 , Rating 2.0)
(User 14186 , Product 18413 , Rating 5.0)
(User 14186 , Product 60440 , Rating 0.0)
(User 14186 , Product 38851 , Rating 1.0)
(User 14186 , Product 60751 , Rating 0.0)
(User 14186 , Product 66611 , Rating 1.0)
(User 14186 , Product 8242 , Rating 2.0)
(User 14186 , Product 36848 , Rating 2.0)
(User 14186 , Product 58577 , Rating 1.0)
(User 14186 , Product 26457 , Rating 6.0)
(User 14186 , Product 45000 , Rating 8.0)
(User 14186 , Product 24785 , Rating 3.0)
(User 14186 , Product 7343 , Rating 9.0)
(User 14186 , Product 61358 , Rating 9.0)
(User 14186 , Product 55240 , Rating 2.0)
(User 14186 , Product 40702 , Rating 0.0)
(User 14186 , Product 41017 , Rating 3.0)
(User 14186 , Product 71562 , Rating 9.0)
(User 14186 , Product 88273 , Rating 1.0)
(User 14186 , Product 40001 , Rating 9.0)
(User 14186 , Product 35113 , Rating 3.0)
(User 14186 , Product 22413 , Rating 6.0)
(User 14186 , Product 42251 , Rating 4.0)
(User 14186 , Product 50408 , Rating 0.0)
(User 14186 , Product 16062 , Rating 1.0)
(User 14186 , Product 43306 , Rating 0.0)
(User 14186 , Product 23634 , Rating 5.0)
(User 14186 , Product 14247 , Rating 10.0)
(User 38377 , Product 22577 , Rating 1.0)
(User 38377 , Product 66545 , Rating 4.0)
(User 38377 , Product 20520 , Rating 9.0)
(User 38377 , Product 91820 , Rating 3.0)
(User 38377 , Product 45584 , Rating 1.0)
(User 38377 , Product 40821 , Rating 9.0)
(User 38377 , Product 71480 , Rating 2.0)
(User 38377 , Product 32183 , Rating 4.0)
(User 38377 , Product 91736 , Rating 10.0)
(User 38377 , Product 67716 , Rating 1.0)
(User 38377 , Product 1208 , Rating 2.0)
(User 38377 , Product 55213 , Rating 0.0)
(User 38377 , Product 70261 , Rating 2.0)
(User 38377 , Product 63058 , Rating 5.0)
(User 38377 , Product 123 , Rating 2.0)
(User 38377 , Product 13634 , Rating 4.0)
(User 38377 , Product 44833 , Rating 8.0)
(User 38377 , Product 7230 , Rating 1.0)
(User 38377 , Product 18044 , Rating 9.0)
(User 38377 , Product 60734 , Rating 7.0)
(User 38377 , Product 20400 , Rating 2.0)
(User 38377 , Product 41232 , Rating 8.0)
(User 38377 , Product 33235 , Rating 1.0)
(User 38377 , Product 33572 , Rating 9.0)
(User 38377 , Product 32382 , Rating 0.0)
(User 38377 , Product 52157 , Rating 1.0)
(User 38377 , Product 11035 , Rating 0.0)
(User 38377 , Product 48236 , Rating 6.0)
(User 38377 , Product 86102 , Rating 1.0)
(User 38377 , Product 16430 , Rating 1.0)
(User 38377 , Product 77374 , Rating 0.0)
(User 38377 , Product 41054 , Rating 0.0)
(User 38377 , Product 71342 , Rating 7.0)
(User 38377 , Product 42484 , Rating 8.0)
(User 38377 , Product 16342 , Rating 10.0)
(User 38377 , Product 1855 , Rating 4.0)
(User 38377 , Product 84017 , Rating 0.0)
(User 38377 , Product 23266 , Rating 2.0)
(User 38377 , Product 81328 , Rating 1.0)
(User 38377 , Product 18413 , Rating 1.0)
(User 38377 , Product 22105 , Rating 0.0)
(User 38377 , Product 60440 , Rating 1.0)
(User 38377 , Product 1785 , Rating 3.0)
(User 38377 , Product 38851 , Rating 4.0)
(User 38377 , Product 60751 , Rating 2.0)
(User 38377 , Product 73287 , Rating 2.0)
(User 38377 , Product 57877 , Rating 1.0)
(User 38377 , Product 43232 , Rating 0.0)
(User 38377 , Product 80772 , Rating 7.0)
(User 38377 , Product 35065 , Rating 3.0)
(User 38377 , Product 58577 , Rating 7.0)
(User 38377 , Product 27230 , Rating 3.0)
(User 38377 , Product 45000 , Rating 0.0)
(User 38377 , Product 24785 , Rating 4.0)
(User 38377 , Product 7343 , Rating 9.0)
(User 38377 , Product 61358 , Rating 7.0)
(User 38377 , Product 55240 , Rating 2.0)
(User 38377 , Product 40702 , Rating 2.0)
(User 38377 , Product 41017 , Rating 1.0)
(User 38377 , Product 71562 , Rating 8.0)
(User 38377 , Product 88273 , Rating 1.0)
(User 38377 , Product 40001 , Rating 0.0)
(User 38377 , Product 35113 , Rating 2.0)
(User 38377 , Product 22413 , Rating 2.0)
(User 38377 , Product 91484 , Rating 0.0)
(User 38377 , Product 53140 , Rating 3.0)
(User 38377 , Product 42251 , Rating 10.0)
(User 38377 , Product 50408 , Rating 10.0)
(User 38377 , Product 43306 , Rating 1.0)
(User 38377 , Product 14247 , Rating 7.0)
(User 38377 , Product 5871 , Rating 1.0)
(User 4138 , Product 22577 , Rating 2.0)
(User 4138 , Product 20520 , Rating 9.0)
(User 4138 , Product 22740 , Rating 2.0)
(User 4138 , Product 45584 , Rating 0.0)
(User 4138 , Product 98857 , Rating 0.0)
(User 4138 , Product 40821 , Rating 9.0)
(User 4138 , Product 32183 , Rating 1.0)
(User 4138 , Product 91736 , Rating 4.0)
(User 4138 , Product 67716 , Rating 1.0)
(User 4138 , Product 2114 , Rating 5.0)
(User 4138 , Product 1208 , Rating 1.0)
(User 4138 , Product 55213 , Rating 3.0)
(User 4138 , Product 13634 , Rating 8.0)
(User 4138 , Product 44833 , Rating 6.0)
(User 4138 , Product 56033 , Rating 0.0)
(User 4138 , Product 7230 , Rating 1.0)
(User 4138 , Product 18044 , Rating 7.0)
(User 4138 , Product 60734 , Rating 6.0)
(User 4138 , Product 33235 , Rating 3.0)
(User 4138 , Product 33572 , Rating 7.0)
(User 4138 , Product 32382 , Rating 3.0)
(User 4138 , Product 55546 , Rating 5.0)
(User 4138 , Product 52157 , Rating 2.0)
(User 4138 , Product 11035 , Rating 5.0)
(User 4138 , Product 48236 , Rating 9.0)
(User 4138 , Product 86102 , Rating 5.0)
(User 4138 , Product 71342 , Rating 7.0)
(User 4138 , Product 1855 , Rating 2.0)
(User 4138 , Product 84017 , Rating 3.0)
(User 4138 , Product 23736 , Rating 4.0)
(User 4138 , Product 23266 , Rating 1.0)
(User 4138 , Product 82153 , Rating 2.0)
(User 4138 , Product 81328 , Rating 6.0)
(User 4138 , Product 22105 , Rating 2.0)
(User 4138 , Product 2811 , Rating 1.0)
(User 4138 , Product 60440 , Rating 0.0)
(User 4138 , Product 1785 , Rating 1.0)
(User 4138 , Product 38851 , Rating 5.0)
(User 4138 , Product 60751 , Rating 1.0)
(User 4138 , Product 36848 , Rating 0.0)
(User 4138 , Product 88523 , Rating 3.0)
(User 4138 , Product 80772 , Rating 9.0)
(User 4138 , Product 35065 , Rating 2.0)
(User 4138 , Product 58577 , Rating 10.0)
(User 4138 , Product 45000 , Rating 1.0)
(User 4138 , Product 72533 , Rating 3.0)
(User 4138 , Product 7343 , Rating 9.0)
(User 4138 , Product 22738 , Rating 0.0)
(User 4138 , Product 61358 , Rating 7.0)
(User 4138 , Product 40702 , Rating 1.0)
(User 4138 , Product 41017 , Rating 4.0)
(User 4138 , Product 71562 , Rating 6.0)
(User 4138 , Product 73832 , Rating 1.0)
(User 4138 , Product 35113 , Rating 0.0)
(User 4138 , Product 53140 , Rating 0.0)
(User 4138 , Product 42251 , Rating 10.0)
(User 4138 , Product 50408 , Rating 9.0)
(User 4138 , Product 16062 , Rating 8.0)
(User 4138 , Product 43306 , Rating 0.0)
(User 4138 , Product 23634 , Rating 1.0)
(User 4138 , Product 30571 , Rating 4.0)
(User 4138 , Product 14247 , Rating 9.0)
(User 82453 , Product 22577 , Rating 2.0)
(User 82453 , Product 66545 , Rating 3.0)
(User 82453 , Product 20520 , Rating 2.0)
(User 82453 , Product 22740 , Rating 2.0)
(User 82453 , Product 45584 , Rating 6.0)
(User 82453 , Product 98857 , Rating 7.0)
(User 82453 , Product 32183 , Rating 1.0)
(User 82453 , Product 91736 , Rating 3.0)
(User 82453 , Product 67716 , Rating 0.0)
(User 82453 , Product 2114 , Rating 9.0)
(User 82453 , Product 55213 , Rating 6.0)
(User 82453 , Product 70261 , Rating 0.0)
(User 82453 , Product 63058 , Rating 8.0)
(User 82453 , Product 13634 , Rating 8.0)
(User 82453 , Product 75721 , Rating 1.0)
(User 82453 , Product 44833 , Rating 8.0)
(User 82453 , Product 56033 , Rating 1.0)
(User 82453 , Product 7230 , Rating 2.0)
(User 82453 , Product 18044 , Rating 9.0)
(User 82453 , Product 41232 , Rating 0.0)
(User 82453 , Product 33572 , Rating 7.0)
(User 82453 , Product 32382 , Rating 0.0)
(User 82453 , Product 55546 , Rating 8.0)
(User 82453 , Product 52157 , Rating 3.0)
(User 82453 , Product 11035 , Rating 2.0)
(User 82453 , Product 48236 , Rating 8.0)
(User 82453 , Product 16430 , Rating 7.0)
(User 82453 , Product 41054 , Rating 8.0)
(User 82453 , Product 71342 , Rating 9.0)
(User 82453 , Product 42484 , Rating 0.0)
(User 82453 , Product 5351 , Rating 7.0)
(User 82453 , Product 84017 , Rating 7.0)
(User 82453 , Product 81328 , Rating 1.0)
(User 82453 , Product 18413 , Rating 1.0)
(User 82453 , Product 17868 , Rating 9.0)
(User 82453 , Product 22105 , Rating 0.0)
(User 82453 , Product 2811 , Rating 5.0)
(User 82453 , Product 38851 , Rating 7.0)
(User 82453 , Product 60751 , Rating 5.0)
(User 82453 , Product 66611 , Rating 0.0)
(User 82453 , Product 73287 , Rating 10.0)
(User 82453 , Product 8242 , Rating 1.0)
(User 82453 , Product 57877 , Rating 9.0)
(User 82453 , Product 36848 , Rating 1.0)
(User 82453 , Product 88523 , Rating 0.0)
(User 82453 , Product 80772 , Rating 4.0)
(User 82453 , Product 35065 , Rating 0.0)
(User 82453 , Product 58577 , Rating 2.0)
(User 82453 , Product 27230 , Rating 2.0)
(User 82453 , Product 26457 , Rating 0.0)
(User 82453 , Product 45000 , Rating 9.0)
(User 82453 , Product 7343 , Rating 9.0)
(User 82453 , Product 22738 , Rating 0.0)
(User 82453 , Product 61358 , Rating 8.0)
(User 82453 , Product 55240 , Rating 3.0)
(User 82453 , Product 40702 , Rating 0.0)
(User 82453 , Product 41017 , Rating 3.0)
(User 82453 , Product 71562 , Rating 9.0)
(User 82453 , Product 88273 , Rating 3.0)
(User 82453 , Product 40001 , Rating 9.0)
(User 82453 , Product 35113 , Rating 4.0)
(User 82453 , Product 53140 , Rating 4.0)
(User 82453 , Product 42251 , Rating 5.0)
(User 82453 , Product 70240 , Rating 1.0)
(User 82453 , Product 16062 , Rating 2.0)
(User 82453 , Product 43306 , Rating 3.0)
(User 82453 , Product 14247 , Rating 7.0)
(User 80758 , Product 66545 , Rating 4.0)
(User 80758 , Product 91820 , Rating 2.0)
(User 80758 , Product 40821 , Rating 10.0)
(User 80758 , Product 32183 , Rating 0.0)
(User 80758 , Product 70261 , Rating 2.0)
(User 80758 , Product 63058 , Rating 2.0)
(User 80758 , Product 123 , Rating 0.0)
(User 80758 , Product 13634 , Rating 7.0)
(User 80758 , Product 75721 , Rating 4.0)
(User 80758 , Product 44833 , Rating 8.0)
(User 80758 , Product 56033 , Rating 3.0)
(User 80758 , Product 80884 , Rating 3.0)
(User 80758 , Product 18044 , Rating 7.0)
(User 80758 , Product 20400 , Rating 3.0)
(User 80758 , Product 41232 , Rating 8.0)
(User 80758 , Product 33235 , Rating 3.0)
(User 80758 , Product 33572 , Rating 9.0)
(User 80758 , Product 52157 , Rating 1.0)
(User 80758 , Product 81635 , Rating 2.0)
(User 80758 , Product 48236 , Rating 9.0)
(User 80758 , Product 86102 , Rating 3.0)
(User 80758 , Product 41054 , Rating 3.0)
(User 80758 , Product 71342 , Rating 8.0)
(User 80758 , Product 42484 , Rating 8.0)
(User 80758 , Product 16342 , Rating 10.0)
(User 80758 , Product 5351 , Rating 1.0)
(User 80758 , Product 1855 , Rating 2.0)
(User 80758 , Product 98071 , Rating 2.0)
(User 80758 , Product 23266 , Rating 3.0)
(User 80758 , Product 82153 , Rating 6.0)
(User 80758 , Product 81328 , Rating 0.0)
(User 80758 , Product 17868 , Rating 3.0)
(User 80758 , Product 22105 , Rating 0.0)
(User 80758 , Product 2811 , Rating 2.0)
(User 80758 , Product 1785 , Rating 0.0)
(User 80758 , Product 38851 , Rating 7.0)
(User 80758 , Product 57877 , Rating 3.0)
(User 80758 , Product 36848 , Rating 0.0)
(User 80758 , Product 43232 , Rating 2.0)
(User 80758 , Product 27230 , Rating 1.0)
(User 80758 , Product 45000 , Rating 1.0)
(User 80758 , Product 72533 , Rating 0.0)
(User 80758 , Product 7343 , Rating 6.0)
(User 80758 , Product 75554 , Rating 2.0)
(User 80758 , Product 22738 , Rating 7.0)
(User 80758 , Product 61358 , Rating 9.0)
(User 80758 , Product 55240 , Rating 3.0)
(User 80758 , Product 40702 , Rating 2.0)
(User 80758 , Product 71562 , Rating 7.0)
(User 80758 , Product 88273 , Rating 0.0)
(User 80758 , Product 35113 , Rating 1.0)
(User 80758 , Product 22413 , Rating 2.0)
(User 80758 , Product 53140 , Rating 5.0)
(User 80758 , Product 70240 , Rating 2.0)
(User 80758 , Product 43306 , Rating 1.0)
(User 80758 , Product 23634 , Rating 1.0)
(User 80758 , Product 30571 , Rating 8.0)
(User 80758 , Product 14247 , Rating 5.0)
(User 81157 , Product 22577 , Rating 4.0)
(User 81157 , Product 91820 , Rating 3.0)
(User 81157 , Product 98857 , Rating 0.0)
(User 81157 , Product 32183 , Rating 5.0)
(User 81157 , Product 91736 , Rating 10.0)
(User 81157 , Product 67716 , Rating 0.0)
(User 81157 , Product 2114 , Rating 2.0)
(User 81157 , Product 1208 , Rating 3.0)
(User 81157 , Product 55213 , Rating 1.0)
(User 81157 , Product 70261 , Rating 6.0)
(User 81157 , Product 63058 , Rating 2.0)
(User 81157 , Product 123 , Rating 4.0)
(User 81157 , Product 13634 , Rating 8.0)
(User 81157 , Product 75721 , Rating 3.0)
(User 81157 , Product 44833 , Rating 10.0)
(User 81157 , Product 56033 , Rating 0.0)
(User 81157 , Product 7230 , Rating 3.0)
(User 81157 , Product 18044 , Rating 9.0)
(User 81157 , Product 20400 , Rating 2.0)
(User 81157 , Product 33572 , Rating 8.0)
(User 81157 , Product 32382 , Rating 3.0)
(User 81157 , Product 52157 , Rating 0.0)
(User 81157 , Product 55882 , Rating 2.0)
(User 81157 , Product 48236 , Rating 9.0)
(User 81157 , Product 41054 , Rating 2.0)
(User 81157 , Product 71342 , Rating 10.0)
(User 81157 , Product 42484 , Rating 10.0)
(User 81157 , Product 5351 , Rating 0.0)
(User 81157 , Product 1855 , Rating 2.0)
(User 81157 , Product 84017 , Rating 4.0)
(User 81157 , Product 23736 , Rating 0.0)
(User 81157 , Product 98071 , Rating 5.0)
(User 81157 , Product 82153 , Rating 0.0)
(User 81157 , Product 18413 , Rating 0.0)
(User 81157 , Product 22105 , Rating 1.0)
(User 81157 , Product 38851 , Rating 7.0)
(User 81157 , Product 66611 , Rating 7.0)
(User 81157 , Product 73287 , Rating 4.0)
(User 81157 , Product 8242 , Rating 1.0)
(User 81157 , Product 57877 , Rating 1.0)
(User 81157 , Product 36848 , Rating 3.0)
(User 81157 , Product 88523 , Rating 7.0)
(User 81157 , Product 43232 , Rating 3.0)
(User 81157 , Product 58577 , Rating 9.0)
(User 81157 , Product 26457 , Rating 9.0)
(User 81157 , Product 45000 , Rating 0.0)
(User 81157 , Product 72533 , Rating 2.0)
(User 81157 , Product 24785 , Rating 8.0)
(User 81157 , Product 7343 , Rating 8.0)
(User 81157 , Product 22738 , Rating 1.0)
(User 81157 , Product 61358 , Rating 8.0)
(User 81157 , Product 40702 , Rating 2.0)
(User 81157 , Product 41017 , Rating 2.0)
(User 81157 , Product 71562 , Rating 5.0)
(User 81157 , Product 40001 , Rating 1.0)
(User 81157 , Product 35113 , Rating 3.0)
(User 81157 , Product 22413 , Rating 1.0)
(User 81157 , Product 53140 , Rating 3.0)
(User 81157 , Product 70240 , Rating 2.0)
(User 81157 , Product 16062 , Rating 9.0)
(User 81157 , Product 43306 , Rating 0.0)
(User 81157 , Product 30571 , Rating 1.0)
(User 81157 , Product 14247 , Rating 7.0)
(User 81157 , Product 5871 , Rating 2.0)
(User 28872 , Product 22577 , Rating 5.0)
(User 28872 , Product 20520 , Rating 9.0)
(User 28872 , Product 22740 , Rating 1.0)
(User 28872 , Product 91820 , Rating 9.0)
(User 28872 , Product 45584 , Rating 0.0)
(User 28872 , Product 40821 , Rating 3.0)
(User 28872 , Product 71480 , Rating 8.0)
(User 28872 , Product 32183 , Rating 0.0)
(User 28872 , Product 91736 , Rating 2.0)
(User 28872 , Product 67716 , Rating 8.0)
(User 28872 , Product 63058 , Rating 0.0)
(User 28872 , Product 123 , Rating 9.0)
(User 28872 , Product 13634 , Rating 7.0)
(User 28872 , Product 44833 , Rating 9.0)
(User 28872 , Product 56033 , Rating 1.0)
(User 28872 , Product 80884 , Rating 1.0)
(User 28872 , Product 7230 , Rating 1.0)
(User 28872 , Product 18044 , Rating 8.0)
(User 28872 , Product 60734 , Rating 2.0)
(User 28872 , Product 20400 , Rating 0.0)
(User 28872 , Product 41232 , Rating 2.0)
(User 28872 , Product 33572 , Rating 9.0)
(User 28872 , Product 32382 , Rating 0.0)
(User 28872 , Product 52157 , Rating 3.0)
(User 28872 , Product 81635 , Rating 7.0)
(User 28872 , Product 11035 , Rating 2.0)
(User 28872 , Product 48236 , Rating 9.0)
(User 28872 , Product 16430 , Rating 0.0)
(User 28872 , Product 41054 , Rating 3.0)
(User 28872 , Product 71342 , Rating 8.0)
(User 28872 , Product 42484 , Rating 0.0)
(User 28872 , Product 16342 , Rating 2.0)
(User 28872 , Product 5351 , Rating 2.0)
(User 28872 , Product 84017 , Rating 0.0)
(User 28872 , Product 23736 , Rating 7.0)
(User 28872 , Product 98071 , Rating 1.0)
(User 28872 , Product 23266 , Rating 3.0)
(User 28872 , Product 82153 , Rating 1.0)
(User 28872 , Product 81328 , Rating 9.0)
(User 28872 , Product 17868 , Rating 2.0)
(User 28872 , Product 22105 , Rating 6.0)
(User 28872 , Product 2811 , Rating 9.0)
(User 28872 , Product 60440 , Rating 8.0)
(User 28872 , Product 1785 , Rating 7.0)
(User 28872 , Product 38851 , Rating 2.0)
(User 28872 , Product 60751 , Rating 1.0)
(User 28872 , Product 66611 , Rating 3.0)
(User 28872 , Product 73287 , Rating 1.0)
(User 28872 , Product 57877 , Rating 3.0)
(User 28872 , Product 36848 , Rating 4.0)
(User 28872 , Product 88523 , Rating 5.0)
(User 28872 , Product 80772 , Rating 3.0)
(User 28872 , Product 35065 , Rating 2.0)
(User 28872 , Product 27230 , Rating 9.0)
(User 28872 , Product 45000 , Rating 4.0)
(User 28872 , Product 72533 , Rating 4.0)
(User 28872 , Product 24785 , Rating 1.0)
(User 28872 , Product 7343 , Rating 8.0)
(User 28872 , Product 22738 , Rating 9.0)
(User 28872 , Product 61358 , Rating 8.0)
(User 28872 , Product 40702 , Rating 1.0)
(User 28872 , Product 71562 , Rating 6.0)
(User 28872 , Product 40001 , Rating 1.0)
(User 28872 , Product 35113 , Rating 3.0)
(User 28872 , Product 53140 , Rating 9.0)
(User 28872 , Product 42251 , Rating 0.0)
(User 28872 , Product 70240 , Rating 8.0)
(User 28872 , Product 50408 , Rating 2.0)
(User 28872 , Product 43306 , Rating 5.0)
(User 28872 , Product 30571 , Rating 0.0)
(User 28872 , Product 14247 , Rating 9.0)
(User 28872 , Product 5871 , Rating 2.0)
(User 44065 , Product 22577 , Rating 3.0)
(User 44065 , Product 66545 , Rating 3.0)
(User 44065 , Product 91820 , Rating 1.0)
(User 44065 , Product 71480 , Rating 2.0)
(User 44065 , Product 91736 , Rating 1.0)
(User 44065 , Product 1208 , Rating 9.0)
(User 44065 , Product 55213 , Rating 9.0)
(User 44065 , Product 70261 , Rating 1.0)
(User 44065 , Product 63058 , Rating 6.0)
(User 44065 , Product 123 , Rating 2.0)
(User 44065 , Product 13634 , Rating 8.0)
(User 44065 , Product 44833 , Rating 10.0)
(User 44065 , Product 56033 , Rating 1.0)
(User 44065 , Product 80884 , Rating 3.0)
(User 44065 , Product 18044 , Rating 9.0)
(User 44065 , Product 60734 , Rating 6.0)
(User 44065 , Product 41232 , Rating 0.0)
(User 44065 , Product 33235 , Rating 0.0)
(User 44065 , Product 33572 , Rating 8.0)
(User 44065 , Product 32382 , Rating 4.0)
(User 44065 , Product 55546 , Rating 5.0)
(User 44065 , Product 52157 , Rating 4.0)
(User 44065 , Product 11035 , Rating 0.0)
(User 44065 , Product 55882 , Rating 9.0)
(User 44065 , Product 48236 , Rating 6.0)
(User 44065 , Product 16430 , Rating 5.0)
(User 44065 , Product 77374 , Rating 0.0)
(User 44065 , Product 71342 , Rating 8.0)
(User 44065 , Product 42484 , Rating 3.0)
(User 44065 , Product 5351 , Rating 8.0)
(User 44065 , Product 1855 , Rating 9.0)
(User 44065 , Product 84017 , Rating 9.0)
(User 44065 , Product 23736 , Rating 2.0)
(User 44065 , Product 98071 , Rating 8.0)
(User 44065 , Product 81328 , Rating 4.0)
(User 44065 , Product 18413 , Rating 0.0)
(User 44065 , Product 17868 , Rating 7.0)
(User 44065 , Product 22105 , Rating 3.0)
(User 44065 , Product 1785 , Rating 1.0)
(User 44065 , Product 60751 , Rating 2.0)
(User 44065 , Product 66611 , Rating 2.0)
(User 44065 , Product 8242 , Rating 0.0)
(User 44065 , Product 57877 , Rating 10.0)
(User 44065 , Product 88523 , Rating 2.0)
(User 44065 , Product 43232 , Rating 3.0)
(User 44065 , Product 35065 , Rating 3.0)
(User 44065 , Product 58577 , Rating 3.0)
(User 44065 , Product 72533 , Rating 1.0)
(User 44065 , Product 7343 , Rating 5.0)
(User 44065 , Product 75554 , Rating 1.0)
(User 44065 , Product 61358 , Rating 9.0)
(User 44065 , Product 55240 , Rating 1.0)
(User 44065 , Product 40702 , Rating 3.0)
(User 44065 , Product 71562 , Rating 9.0)
(User 44065 , Product 35113 , Rating 1.0)
(User 44065 , Product 22413 , Rating 5.0)
(User 44065 , Product 43306 , Rating 0.0)
(User 44065 , Product 14247 , Rating 8.0)
(User 17000 , Product 20520 , Rating 8.0)
(User 17000 , Product 22740 , Rating 5.0)
(User 17000 , Product 98857 , Rating 3.0)
(User 17000 , Product 40821 , Rating 7.0)
(User 17000 , Product 71480 , Rating 3.0)
(User 17000 , Product 32183 , Rating 2.0)
(User 17000 , Product 91736 , Rating 7.0)
(User 17000 , Product 55213 , Rating 3.0)
(User 17000 , Product 70261 , Rating 0.0)
(User 17000 , Product 123 , Rating 2.0)
(User 17000 , Product 13634 , Rating 7.0)
(User 17000 , Product 85457 , Rating 0.0)
(User 17000 , Product 44833 , Rating 7.0)
